Hospital ID,Hospital Name,Hospital Type,Street,City,State,Postal Code,Latitude,Longitude,Phone,Email,Website,Accepted Insurance,Hospital Rating,Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,TRILOCK SCAPHOID PLATE,C1713,INPATIENT,1564.11,United Healthcare,United Healthcare CHIP,1433.64,Save $130.47 with United Healthcare United Healthcare CHIP plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,1564.11,United Healthcare,United Healthcare CHIP,1433.64,Save $130.47 with United Healthcare United Healthcare CHIP plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1220.67,Amerihealth,Amerihealth Medicare,954.54,Save $266.13 with Amerihealth Amerihealth Medicare plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1220.67,Amerihealth,Amerihealth Medicare,954.54,Save $266.13 with Amerihealth Amerihealth Medicare plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1220.67,Amerihealth,Amerihealth Medicaid HC,870.51,Save $350.16 with Amerihealth Amerihealth Medicaid HC plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1220.67,Amerihealth,Amerihealth Medicaid HC,870.51,Save $350.16 with Amerihealth Amerihealth Medicaid HC plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1220.67,Humana,Humana Commercial,1021.17,Save $199.5 with Humana Humana Commercial plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1220.67,Humana,Humana Commercial,1021.17,Save $199.5 with Humana Humana Commercial plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1220.67,Humana,Humana Medicare HMO,680.99,Save $539.68 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1220.67,Humana,Humana Medicare HMO,680.99,Save $539.68 with Humana Humana Medicare HMO plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1220.67,Humana,Humana Medicare PPO,1106.69,Save $113.98 with Humana Humana Medicare PPO plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1220.67,Humana,Humana Medicare PPO,1106.69,Save $113.98 with Humana Humana Medicare PPO plan.
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,ABDOMINAL CT SCAN,74150,INPATIENT,575.95,,,,"Only standard charge, no insurance pricing available."
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,ABDOMINAL CT SCAN,74150,OUTPATIENT,575.95,,,,"Only standard charge, no insurance pricing available."
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,COMPLETE BLOOD COUNT,85025,INPATIENT,323.75,,,,"Only standard charge, no insurance pricing available."
hospital2,Medical Center,Clinic,4505 Main St,Philadelphia,PA,19106,39.9496,-75.1467,(555) 846-1906,info@hospital2.example.com,https://www.hospital2.example.com,"United Healthcare, Aetna, Highmark, Amerihealth",3.8,COMPLETE BLOOD COUNT,85025,OUTPATIENT,323.75,,,,"Only standard charge, no insurance pricing available."
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,COMPLETE BLOOD COUNT,85025,INPATIENT,1141.72,,,,"Only standard charge, no insurance pricing available."
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,COMPLETE BLOOD COUNT,85025,OUTPATIENT,1141.72,,,,"Only standard charge, no insurance pricing available."
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHEST X-RAY,71045,INPATIENT,1323.01,United Healthcare,United Healthcare Commercial,845.7,Save $477.31 with United Healthcare United Healthcare Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHEST X-RAY,71045,OUTPATIENT,1323.01,United Healthcare,United Healthcare Commercial,845.7,Save $477.31 with United Healthcare United Healthcare Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHEST X-RAY,71045,INPATIENT,1323.01,United Healthcare,United Healthcare CHIP,1126.69,Save $196.32 with United Healthcare United Healthcare CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHEST X-RAY,71045,OUTPATIENT,1323.01,United Healthcare,United Healthcare CHIP,1126.69,Save $196.32 with United Healthcare United Healthcare CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,TRILOCK SCAPHOID PLATE,C1713,INPATIENT,1159.94,,,,"Only standard charge, no insurance pricing available."
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,TRILOCK SCAPHOID PLATE,C1713,OUTPATIENT,1159.94,,,,"Only standard charge, no insurance pricing available."
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,2D ECHO,93306,OUTPATIENT,194.57,United Healthcare,United Healthcare Commercial,162.85,Save $31.72 with United Healthcare United Healthcare Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,2D ECHO,93306,OUTPATIENT,194.57,United Healthcare,United Healthcare CHIP,106.53,Save $88.04 with United Healthcare United Healthcare CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,BASIC METABOLIC PANEL,80048,INPATIENT,1245.64,Aetna,Aetna Medicare,854.26,Save $391.38 with Aetna Aetna Medicare plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,BASIC METABOLIC PANEL,80048,OUTPATIENT,1245.64,Aetna,Aetna Medicare,854.26,Save $391.38 with Aetna Aetna Medicare plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,BASIC METABOLIC PANEL,80048,INPATIENT,1245.64,United Healthcare,United Healthcare Medicaid,942.91,Save $302.73 with United Healthcare United Healthcare Medicaid plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,BASIC METABOLIC PANEL,80048,OUTPATIENT,1245.64,United Healthcare,United Healthcare Medicaid,942.91,Save $302.73 with United Healthcare United Healthcare Medicaid plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,BASIC METABOLIC PANEL,80048,INPATIENT,1245.64,United Healthcare,United Healthcare Commercial,846.42,Save $399.22 with United Healthcare United Healthcare Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,BASIC METABOLIC PANEL,80048,OUTPATIENT,1245.64,United Healthcare,United Healthcare Commercial,846.42,Save $399.22 with United Healthcare United Healthcare Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,BASIC METABOLIC PANEL,80048,INPATIENT,1245.64,United Healthcare,United Healthcare CHIP,670.57,Save $575.07 with United Healthcare United Healthcare CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,BASIC METABOLIC PANEL,80048,OUTPATIENT,1245.64,United Healthcare,United Healthcare CHIP,670.57,Save $575.07 with United Healthcare United Healthcare CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,INPATIENT,241.8,Highmark,Highmark ACA Products PROF,137.83,Save $103.97 with Highmark Highmark ACA Products PROF plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,OUTPATIENT,241.8,Highmark,Highmark ACA Products PROF,137.83,Save $103.97 with Highmark Highmark ACA Products PROF plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,INPATIENT,241.8,United Healthcare,United Healthcare Commercial,191.48,Save $50.32 with United Healthcare United Healthcare Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,OUTPATIENT,241.8,United Healthcare,United Healthcare Commercial,191.48,Save $50.32 with United Healthcare United Healthcare Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,INPATIENT,241.8,United Healthcare,United Healthcare Medicaid,155.45,Save $86.35 with United Healthcare United Healthcare Medicaid plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ABDOMINAL CT SCAN,74150,OUTPATIENT,241.8,United Healthcare,United Healthcare Medicaid,155.45,Save $86.35 with United Healthcare United Healthcare Medicaid plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHG MRI BRAIN,70551,OUTPATIENT,1179.03,Aetna,Aetna Medicaid CHIP,857.4,Save $321.63 with Aetna Aetna Medicaid CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHG MRI BRAIN,70551,OUTPATIENT,1179.03,Aetna,Aetna Medicare,1077.56,Save $101.47 with Aetna Aetna Medicare plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHG MRI BRAIN,70551,OUTPATIENT,1179.03,Aetna,Aetna Commercial,1054.97,Save $124.06 with Aetna Aetna Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHG MRI BRAIN,70551,OUTPATIENT,1179.03,Highmark,Highmark Medicare,725.33,Save $453.7 with Highmark Highmark Medicare plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHG MRI BRAIN,70551,OUTPATIENT,1179.03,Highmark,Highmark ACA Products PROF,1100.64,Save $78.39 with Highmark Highmark ACA Products PROF plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,CHG MRI BRAIN,70551,OUTPATIENT,1179.03,Highmark,Highmark Commercial PROF,641.4,Save $537.63 with Highmark Highmark Commercial PROF plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,TRILOCK GRIDPL,C1713,INPATIENT,465.03,Highmark,Highmark Commercial PROF,414.75,Save $50.28 with Highmark Highmark Commercial PROF plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,TRILOCK GRIDPL,C1713,OUTPATIENT,465.03,Highmark,Highmark Commercial PROF,414.75,Save $50.28 with Highmark Highmark Commercial PROF plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,629.55,Amerihealth,Amerihealth Medicare,468.25,Save $161.3 with Amerihealth Amerihealth Medicare plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,629.55,Amerihealth,Amerihealth Medicare,468.25,Save $161.3 with Amerihealth Amerihealth Medicare plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,629.55,Amerihealth,Amerihealth Commercial,483.09,Save $146.46 with Amerihealth Amerihealth Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,629.55,Amerihealth,Amerihealth Commercial,483.09,Save $146.46 with Amerihealth Amerihealth Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,629.55,Aetna,Aetna Medicaid CHIP,575.48,Save $54.07 with Aetna Aetna Medicaid CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,629.55,Aetna,Aetna Medicaid CHIP,575.48,Save $54.07 with Aetna Aetna Medicaid CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,629.55,Aetna,Aetna Commercial,450.75,Save $178.8 with Aetna Aetna Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,629.55,Aetna,Aetna Commercial,450.75,Save $178.8 with Aetna Aetna Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,629.55,Highmark,Highmark Commercial PROF,522.36,Save $107.19 with Highmark Highmark Commercial PROF plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,629.55,Highmark,Highmark Commercial PROF,522.36,Save $107.19 with Highmark Highmark Commercial PROF plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,629.55,Highmark,Highmark ACA Products PROF,437.44,Save $192.11 with Highmark Highmark ACA Products PROF plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,629.55,Highmark,Highmark ACA Products PROF,437.44,Save $192.11 with Highmark Highmark ACA Products PROF plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1390.73,Aetna,Aetna Commercial,831.73,Save $559.0 with Aetna Aetna Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1390.73,Aetna,Aetna Commercial,831.73,Save $559.0 with Aetna Aetna Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1390.73,Aetna,Aetna Medicaid CHIP,1056.37,Save $334.36 with Aetna Aetna Medicaid CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1390.73,Aetna,Aetna Medicaid CHIP,1056.37,Save $334.36 with Aetna Aetna Medicaid CHIP plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1390.73,Humana,Humana Medicare HMO,1204.08,Save $186.65 with Humana Humana Medicare HMO plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1390.73,Humana,Humana Medicare HMO,1204.08,Save $186.65 with Humana Humana Medicare HMO plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1390.73,Humana,Humana Medicare PPO,1185.22,Save $205.51 with Humana Humana Medicare PPO plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1390.73,Humana,Humana Medicare PPO,1185.22,Save $205.51 with Humana Humana Medicare PPO plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1390.73,Humana,Humana Commercial,1149.6,Save $241.13 with Humana Humana Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1390.73,Humana,Humana Commercial,1149.6,Save $241.13 with Humana Humana Commercial plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1390.73,Highmark,Highmark Medicare,1085.07,Save $305.66 with Highmark Highmark Medicare plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1390.73,Highmark,Highmark Medicare,1085.07,Save $305.66 with Highmark Highmark Medicare plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1390.73,Highmark,Highmark ACA Products PROF,1036.19,Save $354.54 with Highmark Highmark ACA Products PROF plan.
hospital3,Community Hospital,Clinic,476 Main St,Philadelphia,PA,19107,39.9483,-75.1594,(555) 175-9430,info@hospital3.example.com,https://www.hospital3.example.com,"United Healthcare, Amerihealth, Humana, Aetna",4.2,1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1390.73,Highmark,Highmark ACA Products PROF,1036.19,Save $354.54 with Highmark Highmark ACA Products PROF plan.
