Service Description,Service Code,Setting,Standard Charge,Insurance,Plan Name,Negotiated Amount,Comments,Hospital Name,Hospital ID,Postal Code,City,State,Latitude,Longitude
CHEST X-RAY,71045,BOTH,1118.89,Aetna,Aetna Commercial,614.54,"This service costs $1118.89 as standard price when patient does not have any insurance.
Same service costs $614.54 if patient has 'Aetna Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1118.89,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1118.89,United Healthcare,United Healthcare CHIP,898.41,"This service costs $1118.89 as standard price when patient does not have any insurance.
Same service costs $898.41 if patient has 'United Healthcare CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1118.89,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1021.68,Highmark,Highmark Commercial PROF,542.8,"This service costs $1021.68 as standard price when patient does not have any insurance.
Same service costs $542.8 if patient has 'Highmark Commercial PROF' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1021.68,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1021.68,Amerihealth,Amerihealth Commercial,665.45,"This service costs $1021.68 as standard price when patient does not have any insurance.
Same service costs $665.45 if patient has 'Amerihealth Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1021.68,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1021.68,Humana,Humana Medicare HMO,628.46,"This service costs $1021.68 as standard price when patient does not have any insurance.
Same service costs $628.46 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1021.68,Humana,Humana Medicare PPO,830.59,"This service costs $1021.68 as standard price when patient does not have any insurance.
Same service costs $830.59 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
BASIC METABOLIC PANEL,80048,BOTH,1021.68,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1414.17,Aetna,Aetna Medicaid CHIP,1168.12,"This service costs $1414.17 as standard price when patient does not have any insurance.
Same service costs $1168.12 if patient has 'Aetna Medicaid CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1414.17,Aetna,Aetna Medicaid CHIP,1168.12,"This service costs $1414.17 as standard price when patient does not have any insurance.
Same service costs $1168.12 if patient has 'Aetna Medicaid CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1414.17,Aetna,Aetna Commercial,1257.18,"This service costs $1414.17 as standard price when patient does not have any insurance.
Same service costs $1257.18 if patient has 'Aetna Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1414.17,Aetna,Aetna Commercial,1257.18,"This service costs $1414.17 as standard price when patient does not have any insurance.
Same service costs $1257.18 if patient has 'Aetna Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1414.17,Aetna,Aetna Medicare,942.07,"This service costs $1414.17 as standard price when patient does not have any insurance.
Same service costs $942.07 if patient has 'Aetna Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1414.17,Aetna,Aetna Medicare,942.07,"This service costs $1414.17 as standard price when patient does not have any insurance.
Same service costs $942.07 if patient has 'Aetna Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1414.17,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1414.17,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1414.17,Humana,Humana Medicare HMO,877.24,"This service costs $1414.17 as standard price when patient does not have any insurance.
Same service costs $877.24 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1414.17,Humana,Humana Medicare HMO,877.24,"This service costs $1414.17 as standard price when patient does not have any insurance.
Same service costs $877.24 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1414.17,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1414.17,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1414.17,United Healthcare,United Healthcare Medicaid,1158.44,"This service costs $1414.17 as standard price when patient does not have any insurance.
Same service costs $1158.44 if patient has 'United Healthcare Medicaid' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1414.17,United Healthcare,United Healthcare Medicaid,1158.44,"This service costs $1414.17 as standard price when patient does not have any insurance.
Same service costs $1158.44 if patient has 'United Healthcare Medicaid' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1414.17,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1414.17,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
2D ECHO,93306,OUTPATIENT,1804.86,Aetna,Aetna Medicaid CHIP,1017.19,"This service costs $1804.86 as standard price when patient does not have any insurance.
Same service costs $1017.19 if patient has 'Aetna Medicaid CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
2D ECHO,93306,OUTPATIENT,1804.86,Aetna,Aetna Commercial,1668.26,"This service costs $1804.86 as standard price when patient does not have any insurance.
Same service costs $1668.26 if patient has 'Aetna Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
2D ECHO,93306,OUTPATIENT,1804.86,Aetna,Aetna Medicare,1472.36,"This service costs $1804.86 as standard price when patient does not have any insurance.
Same service costs $1472.36 if patient has 'Aetna Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
2D ECHO,93306,OUTPATIENT,1804.86,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,546.31,United Healthcare,United Healthcare Commercial,341.73,"This service costs $546.31 as standard price when patient does not have any insurance.
Same service costs $341.73 if patient has 'United Healthcare Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,546.31,United Healthcare,United Healthcare Medicaid,401.88,"This service costs $546.31 as standard price when patient does not have any insurance.
Same service costs $401.88 if patient has 'United Healthcare Medicaid' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,546.31,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,546.31,Humana,Humana Commercial,311.43,"This service costs $546.31 as standard price when patient does not have any insurance.
Same service costs $311.43 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,546.31,Humana,Humana Medicare HMO,491.99,"This service costs $546.31 as standard price when patient does not have any insurance.
Same service costs $491.99 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,546.31,Humana,Humana Medicare PPO,378.36,"This service costs $546.31 as standard price when patient does not have any insurance.
Same service costs $378.36 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
COMPLETE BLOOD COUNT,85025,BOTH,546.31,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ABDOMINAL CT SCAN,74150,BOTH,1998.89,Amerihealth,Amerihealth Commercial,1092.57,"This service costs $1998.89 as standard price when patient does not have any insurance.
Same service costs $1092.57 if patient has 'Amerihealth Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ABDOMINAL CT SCAN,74150,BOTH,1998.89,Amerihealth,Amerihealth Medicare,1074.63,"This service costs $1998.89 as standard price when patient does not have any insurance.
Same service costs $1074.63 if patient has 'Amerihealth Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ABDOMINAL CT SCAN,74150,BOTH,1998.89,Amerihealth,Amerihealth Medicaid HC,1364.27,"This service costs $1998.89 as standard price when patient does not have any insurance.
Same service costs $1364.27 if patient has 'Amerihealth Medicaid HC' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ABDOMINAL CT SCAN,74150,BOTH,1998.89,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ABDOMINAL CT SCAN,74150,BOTH,1998.89,Humana,Humana Medicare PPO,1193.02,"This service costs $1998.89 as standard price when patient does not have any insurance.
Same service costs $1193.02 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ABDOMINAL CT SCAN,74150,BOTH,1998.89,Humana,Humana Medicare HMO,1856.49,"This service costs $1998.89 as standard price when patient does not have any insurance.
Same service costs $1856.49 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ABDOMINAL CT SCAN,74150,BOTH,1998.89,Humana,Humana Commercial,1188.43,"This service costs $1998.89 as standard price when patient does not have any insurance.
Same service costs $1188.43 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ABDOMINAL CT SCAN,74150,BOTH,1998.89,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,866.28,Humana,Humana Commercial,682.25,"This service costs $866.28 as standard price when patient does not have any insurance.
Same service costs $682.25 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,866.28,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,866.28,Aetna,Aetna Medicaid CHIP,801.07,"This service costs $866.28 as standard price when patient does not have any insurance.
Same service costs $801.07 if patient has 'Aetna Medicaid CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,866.28,Aetna,Aetna Commercial,696.37,"This service costs $866.28 as standard price when patient does not have any insurance.
Same service costs $696.37 if patient has 'Aetna Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,866.28,Aetna,Aetna Medicare,619.85,"This service costs $866.28 as standard price when patient does not have any insurance.
Same service costs $619.85 if patient has 'Aetna Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,866.28,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,866.28,United Healthcare,United Healthcare CHIP,602.3,"This service costs $866.28 as standard price when patient does not have any insurance.
Same service costs $602.3 if patient has 'United Healthcare CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,866.28,United Healthcare,United Healthcare Medicaid,727.21,"This service costs $866.28 as standard price when patient does not have any insurance.
Same service costs $727.21 if patient has 'United Healthcare Medicaid' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,866.28,United Healthcare,United Healthcare Commercial,776.97,"This service costs $866.28 as standard price when patient does not have any insurance.
Same service costs $776.97 if patient has 'United Healthcare Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHG MRI BRAIN,70551,OUTPATIENT,866.28,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1207.36,Highmark,Highmark Commercial PROF,864.27,"This service costs $1207.36 as standard price when patient does not have any insurance.
Same service costs $864.27 if patient has 'Highmark Commercial PROF' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1207.36,Highmark,Highmark Commercial PROF,864.27,"This service costs $1207.36 as standard price when patient does not have any insurance.
Same service costs $864.27 if patient has 'Highmark Commercial PROF' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,INPATIENT,1207.36,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
1 CC STERILE SYRINGE&NEEDLE,A4206,OUTPATIENT,1207.36,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1856.26,Humana,Humana Medicare HMO,1760.35,"This service costs $1856.26 as standard price when patient does not have any insurance.
Same service costs $1760.35 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1856.26,Humana,Humana Medicare HMO,1760.35,"This service costs $1856.26 as standard price when patient does not have any insurance.
Same service costs $1760.35 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1856.26,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1856.26,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1856.26,United Healthcare,United Healthcare CHIP,1233.14,"This service costs $1856.26 as standard price when patient does not have any insurance.
Same service costs $1233.14 if patient has 'United Healthcare CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1856.26,United Healthcare,United Healthcare CHIP,1233.14,"This service costs $1856.26 as standard price when patient does not have any insurance.
Same service costs $1233.14 if patient has 'United Healthcare CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,1856.26,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,1856.26,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,301.06,Amerihealth,Amerihealth Medicare,228.39,"This service costs $301.06 as standard price when patient does not have any insurance.
Same service costs $228.39 if patient has 'Amerihealth Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,301.06,Amerihealth,Amerihealth Medicare,228.39,"This service costs $301.06 as standard price when patient does not have any insurance.
Same service costs $228.39 if patient has 'Amerihealth Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,OUTPATIENT,301.06,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ACETYLCYSTEINE NON-COMP UNIT,J7608,INPATIENT,301.06,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1027.54,Humana,Humana Commercial,957.68,"This service costs $1027.54 as standard price when patient does not have any insurance.
Same service costs $957.68 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1027.54,Humana,Humana Medicare HMO,544.12,"This service costs $1027.54 as standard price when patient does not have any insurance.
Same service costs $544.12 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1027.54,Humana,Humana Medicare PPO,692.83,"This service costs $1027.54 as standard price when patient does not have any insurance.
Same service costs $692.83 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1027.54,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1027.54,United Healthcare,United Healthcare CHIP,890.18,"This service costs $1027.54 as standard price when patient does not have any insurance.
Same service costs $890.18 if patient has 'United Healthcare CHIP' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1027.54,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1027.54,Highmark,Highmark Medicare,821.29,"This service costs $1027.54 as standard price when patient does not have any insurance.
Same service costs $821.29 if patient has 'Highmark Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1027.54,Highmark,Highmark ACA Products PROF,554.03,"This service costs $1027.54 as standard price when patient does not have any insurance.
Same service costs $554.03 if patient has 'Highmark ACA Products PROF' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1027.54,Highmark,Highmark Commercial PROF,641.22,"This service costs $1027.54 as standard price when patient does not have any insurance.
Same service costs $641.22 if patient has 'Highmark Commercial PROF' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK GRIDPL,C1713,BOTH,1027.54,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
ABDOMINAL CT SCAN,74150,BOTH,1710.28,,,,"Only standard charge and no price with insurance – meaning this service is provided by the hospital directly, and not through any insurance.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1250.51,Amerihealth,Amerihealth Medicare,691.45,"This service costs $1250.51 as standard price when patient does not have any insurance.
Same service costs $691.45 if patient has 'Amerihealth Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1250.51,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1250.51,Humana,Humana Medicare PPO,645.82,"This service costs $1250.51 as standard price when patient does not have any insurance.
Same service costs $645.82 if patient has 'Humana Medicare PPO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1250.51,Humana,Humana Medicare HMO,1153.72,"This service costs $1250.51 as standard price when patient does not have any insurance.
Same service costs $1153.72 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1250.51,Humana,Humana Commercial,873.74,"This service costs $1250.51 as standard price when patient does not have any insurance.
Same service costs $873.74 if patient has 'Humana Commercial' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
CHEST X-RAY,71045,BOTH,1250.51,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK SCAPHOID PLATE,C1713,BOTH,1817.23,Amerihealth,Amerihealth Medicaid HC,1501.86,"This service costs $1817.23 as standard price when patient does not have any insurance.
Same service costs $1501.86 if patient has 'Amerihealth Medicaid HC' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK SCAPHOID PLATE,C1713,BOTH,1817.23,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK SCAPHOID PLATE,C1713,BOTH,1817.23,Aetna,Aetna Medicare,1132.2,"This service costs $1817.23 as standard price when patient does not have any insurance.
Same service costs $1132.2 if patient has 'Aetna Medicare' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK SCAPHOID PLATE,C1713,BOTH,1817.23,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK SCAPHOID PLATE,C1713,BOTH,1817.23,Humana,Humana Medicare HMO,1006.26,"This service costs $1817.23 as standard price when patient does not have any insurance.
Same service costs $1006.26 if patient has 'Humana Medicare HMO' insurance plan.",Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
TRILOCK SCAPHOID PLATE,C1713,BOTH,1817.23,,,,Standard charge with no insurance.,Medical Center,hospital2,19106,Philadelphia,PA,39.9496,-75.1467
